ID	Position	AF_Ratio	SB_Ratio
ERR6586663	13203	0.0	0.0
ERR6542766	13203	0.0	0.0
ERR6421815	13204	0.0	0.0
ERR6770028	13204	0.0	0.0
ERR6348731	13204	0.0	0.0
ERR5025733	13204	0.0	0.0
ERR6586663	13204	0.0	0.0
ERR6586663	13205	0.0	0.0
ERR6348731	13205	0.0	0.0
ERR7352067	13205	0.0	0.0
ERR6770028	13205	0.0	0.0
ERR5025733	13205	0.0	0.0
ERR7352067	13206	0.0	0.0
ERR6348731	13206	0.0	0.0
ERR5025733	13206	0.0	0.0
ERR6586663	13206	0.0	0.0
ERR6421815	13206	0.0	0.0
ERR6444963	13207	0.0	0.0
ERR10665292	13207	0.0	0.0
ERR6770028	13207	0.0	0.0
ERR6348731	13207	0.0	0.0
ERR5025733	13207	0.0	0.0
ERR5025733	13208	0.0	0.0
ERR10665292	13208	0.0	0.0
ERR6770028	13208	0.0	0.0
SRR20344495	13208	0.0	0.0
ERR4640271	13208	0.0	0.0
ERR6348731	13209	0.0	0.0
ERR6770028	13209	0.0	0.0
ERR6542766	13209	0.0	0.0
ERR5025733	13209	0.0	0.0
ERR7352067	13209	0.0	0.0
ERR5025733	13210	0.0	0.0
ERR6586663	13210	0.0	0.0
ERR6421815	13210	0.0	0.0
ERR6770028	13210	0.0	0.0
ERR6542766	13210	0.0	0.0
ERR6348731	13211	0.0	0.0
ERR6421815	13211	0.0	0.0
ERR6770028	13211	0.0	0.0
SRR20344495	13211	0.0	0.0
ERR5025733	13211	0.0	0.0
ERR6586663	13212	0.0	0.0
ERR5025733	13212	0.0	0.0
ERR6421815	13212	0.0	0.0
ERR6770028	13212	0.0	0.0
ERR6542766	13212	0.0	0.0
ERR6586663	13213	0.0	0.0
ERR6770028	13213	0.0	0.0
ERR7107271	13213	0.0	0.0
ERR5025733	13213	0.0	0.0
ERR6444963	13213	0.0	0.0
ERR7118029	13214	0.0	0.0
ERR6348731	13214	0.0	0.0
ERR6770028	13214	0.0	0.0
ERR6586663	13214	0.0	0.0
ERR5025733	13214	0.0	0.0
ERR6421815	13215	0.0	0.0
ERR7139194	13215	0.0	0.0
ERR6770028	13215	0.0	0.0
ERR5025733	13215	0.0	0.0
ERR6542766	13215	0.0	0.0
ERR5025733	13216	0.0	0.0
ERR7107271	13216	0.0	0.0
ERR6348731	13216	0.0	0.0
ERR6770028	13216	0.0	0.0
ERR6586663	13216	0.0	0.0
ERR6421815	13217	0.0	0.0
ERR6542766	13217	0.0	0.0
ERR6586663	13217	0.0	0.0
ERR5025733	13217	0.0	0.0
ERR6348731	13217	0.0	0.0
ERR6348731	13218	0.0	0.0
SRR21977123	13218	0.000746	10.0
ERR6444963	13218	0.0	0.0
ERR6586663	13218	0.0	0.0
ERR5025733	13218	0.0	0.0
ERR6770028	13219	0.0	0.0
ERR6586663	13219	0.0	0.0
ERR5025733	13219	0.0	0.0
ERR6542766	13219	0.0	0.0
ERR10665292	13219	0.0	0.0
ERR5025733	13220	0.0	0.0
ERR7107271	13220	0.0	0.0
ERR6421815	13220	0.0	0.0
ERR6770028	13220	0.0	0.0
ERR4640354	13220	0.0	0.0
ERR6586663	13221	0.0	0.0
ERR7352067	13221	0.0	0.0
ERR6348731	13221	0.0	0.0
SRR21977123	13221	0.0	0.0
ERR5025733	13221	0.0	0.0
ERR5025733	13222	0.0	0.0
ERR6348731	13222	0.0	0.0
ERR7352067	13222	0.0	0.0
ERR6770028	13222	0.0	0.0
ERR6586663	13222	0.0	0.0
ERR6586663	13223	0.0	0.0
ERR4640271	13223	0.0	0.0
ERR7107271	13223	0.0	0.0
ERR5025733	13223	0.0	0.0
ERR10665292	13223	0.0	0.0
ERR6770028	13224	0.0	0.0
ERR6542766	13224	0.0	0.0
ERR10665292	13224	0.0	0.0
ERR5025733	13224	0.0	0.0
ERR6348731	13224	0.0	0.0
ERR5025733	13225	0.0	0.0
ERR6117629	13225	0.002598	17.0
ERR4640354	13225	0.0	0.0
ERR6586663	13225	0.0	0.0
ERR6770028	13225	0.0	0.0
ERR5025733	13226	0.0	0.0
ERR6348731	13226	0.0	0.0
ERR6542766	13226	0.0	0.0
ERR6586663	13226	0.0	0.0
ERR6770028	13226	0.0	0.0
ERR6348731	13227	0.0	0.0
ERR5025733	13227	0.0	0.0
ERR7107271	13227	0.0	0.0
ERR6444963	13227	0.0	0.0
ERR6421815	13227	0.0	0.0
ERR5025733	13228	0.0	0.0
SRR22391799	13228	0.0	0.0
ERR6770028	13228	0.0	0.0
ERR6421815	13228	0.0	0.0
ERR6348731	13228	0.0	0.0
ERR6586663	13229	0.0	0.0
ERR5025733	13229	0.0	0.0
ERR10665292	13229	0.0	0.0
ERR6770028	13229	0.0	0.0
ERR6542766	13229	0.0	0.0
ERR6770028	13230	0.0	0.0
ERR6421815	13230	0.0	0.0
ERR6542766	13230	0.0	0.0
ERR5025733	13230	0.0	0.0
ERR7107271	13230	0.0	0.0
SRR21977123	13231	0.003604	110.0
ERR6542766	13231	0.0	0.0
ERR5025733	13231	0.0	0.0
ERR6348731	13231	0.0	0.0
ERR6421815	13231	0.0	0.0
ERR7107271	13232	0.0	0.0
ERR6542766	13232	0.0	0.0
ERR6770028	13232	0.0097	0.0
ERR5025733	13232	0.0	0.0
ERR6586663	13232	0.0	0.0
ERR7107271	13233	0.0	0.0
ERR10665292	13233	0.0	0.0
ERR7352067	13233	0.0	0.0
ERR6542766	13233	0.0	0.0
ERR5025733	13233	0.0	0.0
SRR20344495	13234	0.0	0.0
ERR5025733	13234	0.0	0.0
ERR6586663	13234	0.0	0.0
ERR6348731	13234	0.0	0.0
ERR6444963	13234	0.0	0.0
ERR7352067	13235	0.0	0.0
ERR6542766	13235	0.0	0.0
ERR6586663	13235	0.0	0.0
ERR7107271	13235	0.0	0.0
ERR5025733	13235	0.0	0.0
ERR7352067	13236	0.0	0.0
ERR7107271	13236	0.0	0.0
ERR6328065	13236	0.0	0.0
ERR6586663	13236	0.0	0.0
ERR5025733	13236	0.0	0.0
ERR6348731	13237	0.0	0.0
ERR5025733	13237	0.0	0.0
ERR6586663	13237	0.0	0.0
SRR20344816	13237	0.0	0.0
ERR6770028	13237	0.0	0.0
ERR6328065	13238	0.0	0.0
ERR5025733	13238	0.0	0.0
ERR6586663	13238	0.0	0.0
ERR6348731	13238	0.0	0.0
ERR6770028	13238	0.0	0.0
ERR6586663	13239	0.0	0.0
ERR6770028	13239	0.0	0.0
ERR5025733	13239	0.0	0.0
ERR6444963	13239	0.0	0.0
ERR6421815	13239	0.0	0.0
ERR7352067	13240	0.0	0.0
ERR5025733	13240	0.0	0.0
SRR20344495	13240	0.0	0.0
ERR6770028	13240	0.0	0.0
ERR6542766	13240	0.0	0.0
ERR5025733	13241	0.0	0.0
ERR6770028	13241	0.0	0.0
ERR6586663	13241	0.0	0.0
ERR7352067	13241	0.0	0.0
ERR7107271	13241	0.0	0.0
ERR6586663	13242	0.0	0.0
ERR6348731	13242	0.0	0.0
ERR5025733	13242	0.0	0.0
ERR7107271	13242	0.0	0.0
ERR6770028	13242	0.0	0.0
ERR10665292	13243	0.0	0.0
ERR7139194	13243	0.0	0.0
ERR6770028	13243	0.0	0.0
ERR5025733	13243	0.0	0.0
ERR6542766	13243	0.0	0.0
ERR7118029	13244	0.0	0.0
ERR6421815	13244	0.0	0.0
ERR6542766	13244	0.0	0.0
ERR5025733	13244	0.0	0.0
ERR6348731	13244	0.0	0.0
ERR5025733	13245	0.0	0.0
ERR7352067	13245	0.0	0.0
ERR6444963	13245	0.0	0.0
ERR6586663	13245	0.0	0.0
ERR6770028	13245	0.0	0.0
ERR6193863	13246	0.0	0.0
ERR6444963	13246	0.0	0.0
ERR10665292	13246	0.0	0.0
ERR5025733	13246	0.0	0.0
ERR6586663	13246	0.0	0.0
ERR6770028	13247	0.0	0.0
ERR7107271	13247	0.0	0.0
ERR5025733	13247	0.0	0.0
SRR20344495	13247	0.0	0.0
ERR6586663	13247	0.0	0.0
ERR5025733	13248	0.0	0.0
ERR6586663	13248	0.0	0.0
ERR10658645	13248	0.0	0.0
ERR7107271	13248	0.0	0.0
ERR6770028	13248	0.0	0.0
ERR6421815	13249	0.0	0.0
ERR5025733	13249	0.0	0.0
ERR6586663	13249	0.0	0.0
ERR10665292	13249	0.0	0.0
ERR6348731	13249	0.0	0.0
ERR7107271	13250	0.0	0.0
ERR6421815	13250	0.0	0.0
ERR5025733	13250	0.0	0.0
ERR6586663	13250	0.0	0.0
ERR6348731	13250	0.0	0.0
ERR6586663	13251	0.0	0.0
ERR4640271	13251	0.0	0.0
ERR5025733	13251	0.0	0.0
ERR6770028	13251	0.0	0.0
ERR7107271	13251	0.0	0.0
ERR6348731	13252	0.0	0.0
ERR5025733	13252	0.0	0.0
SRR20344495	13252	0.0	0.0
ERR6542766	13252	0.0	0.0
ERR6770028	13252	0.0	0.0
ERR6770028	13253	0.0	0.0
ERR6348731	13253	0.0	0.0
ERR6421815	13253	0.0	0.0
ERR5025733	13253	0.0	0.0
ERR6542766	13253	0.0	0.0
ERR6770028	13254	0.0	0.0
ERR6586663	13254	0.0	0.0
SRR20344495	13254	0.0	0.0
ERR4640354	13254	0.0	0.0
ERR5025733	13254	0.0	0.0
ERR6348731	13255	0.0	0.0
ERR5025733	13255	0.0	0.0
ERR6542766	13255	0.0	0.0
ERR6586663	13255	0.0	0.0
ERR6770028	13255	0.0	0.0
ERR6348731	13256	0.0	0.0
ERR6586663	13256	0.0	0.0
ERR6542766	13256	0.0	0.0
ERR5025733	13256	0.0	0.0
ERR7107271	13256	0.0	0.0
ERR6348731	13257	0.0	0.0
ERR6421815	13257	0.0	0.0
ERR5025733	13257	0.0	0.0
ERR6586663	13257	0.0	0.0
ERR6770028	13257	0.0	0.0
ERR7352067	13258	0.0	0.0
ERR6348731	13258	0.0	0.0
ERR6770028	13258	0.0	0.0
ERR5025733	13258	0.0	0.0
ERR6421815	13258	0.0	0.0
ERR10665292	13259	0.0	0.0
ERR10149763	13259	0.0	0.0
ERR6770028	13259	0.0	0.0
ERR6421815	13259	0.0	0.0
ERR5025733	13259	0.0	0.0
ERR10665292	13260	0.0	0.0
ERR6348731	13260	0.0	0.0
ERR6770028	13260	0.0	0.0
ERR6586663	13260	0.0	0.0
ERR5025733	13260	0.0	0.0
ERR6542766	13261	0.0	0.0
ERR7107271	13261	0.0	0.0
ERR10665292	13261	0.0	0.0
ERR6770028	13261	0.0	0.0
ERR5025733	13261	0.0	0.0
ERR6542766	13262	0.0	0.0
ERR6444963	13262	0.0	0.0
ERR6348731	13262	0.0	0.0
ERR5025733	13262	0.0	0.0
ERR6586663	13262	0.0	0.0
ERR7352067	13263	0.0	0.0
ERR6770028	13263	0.0	0.0
ERR6586663	13263	0.0	0.0
ERR6542766	13263	0.0	0.0
ERR5025733	13263	0.0	0.0
ERR10665292	13264	0.0	0.0
ERR6542766	13264	0.0	0.0
ERR6586663	13264	0.0	0.0
ERR6348731	13264	0.0	0.0
ERR5025733	13264	0.0	0.0
ERR6586663	13265	0.0	0.0
ERR6770028	13265	0.0	0.0
ERR6421815	13265	0.0	0.0
ERR5025733	13265	0.0	0.0
ERR6348731	13265	0.0	0.0
ERR5025733	13266	0.0	0.0
ERR4640271	13266	0.0	0.0
ERR6586663	13266	0.0	0.0
ERR6770028	13266	0.0	0.0
SRR20344495	13266	0.0	0.0
ERR6542766	13267	0.0	0.0
ERR6770028	13267	0.0	0.0
ERR5025733	13267	0.0	0.0
ERR6348731	13267	0.0	0.0
ERR4640271	13267	0.0	0.0
ERR10665292	13268	0.0	0.0
ERR5025733	13268	0.0	0.0
ERR6542766	13268	0.0	0.0
ERR6421815	13268	0.0	0.0
ERR6770028	13268	0.0	0.0
SRR20774355	13269	0.0	0.0
ERR5025733	13269	0.0	0.0
ERR6421815	13269	0.0	0.0
ERR6586663	13269	0.0	0.0
ERR6542766	13269	0.0	0.0
ERR6586663	13270	0.0	0.0
ERR6770028	13270	0.0	0.0
ERR6444963	13270	0.0	0.0
ERR6348731	13270	0.0	0.0
ERR5025733	13270	0.0	0.0
ERR6586663	13271	0.0	0.0
ERR5025733	13271	0.0	0.0
ERR6770028	13271	0.0	0.0
ERR7352067	13271	0.0	0.0
ERR7107271	13271	0.0	0.0
ERR5025733	13272	0.0	0.0
ERR7352067	13272	0.0	0.0
ERR7107271	13272	0.0	0.0
ERR6444963	13272	0.0	0.0
ERR6542766	13272	0.0	0.0
ERR6770028	13273	0.0	0.0
ERR6586663	13273	0.0	0.0
ERR5025733	13273	0.0	0.0
ERR6444963	13273	0.0	0.0
ERR6421815	13273	0.0	0.0
ERR7352067	13274	0.0	0.0
ERR6770028	13274	0.0	0.0
ERR5025733	13274	0.0	0.0
ERR6586663	13274	0.0	0.0
ERR6542766	13274	0.0	0.0
ERR6586663	13275	0.0	0.0
ERR6770028	13275	0.0	0.0
ERR10665292	13275	0.0	0.0
ERR6117629	13275	0.0	0.0
ERR5025733	13275	0.0	0.0
ERR6770028	13276	0.0	0.0
ERR4640271	13276	0.0	0.0
ERR6586663	13276	0.0	0.0
ERR6348731	13276	0.0	0.0
ERR5025733	13276	0.0	0.0
ERR6542766	13277	0.0	0.0
ERR5025733	13277	0.0	0.0
ERR7107271	13277	0.0	0.0
ERR6348731	13277	0.0	0.0
ERR6770028	13277	0.0	0.0
ERR6586663	13278	0.0	0.0
ERR5025733	13278	0.0	0.0
ERR4640354	13278	0.0	0.0
SRR21977123	13278	0.0	0.0
ERR6348731	13278	0.0	0.0
ERR6586663	13279	0.0	0.0
SRR21977123	13279	0.0	0.0
ERR6770028	13279	0.0	0.0
ERR6348731	13279	0.0	0.0
ERR5025733	13279	0.0	0.0
ERR6348731	13280	0.0	0.0
ERR5025733	13280	0.0	0.0
ERR6542766	13280	0.0	0.0
ERR6770028	13280	0.0	0.0
ERR7107271	13280	0.0	0.0
ERR7139194	13281	0.0	0.0
ERR6421815	13281	0.0	0.0
ERR6770028	13281	0.0	0.0
ERR5025733	13281	0.0	0.0
ERR10665292	13281	0.0	0.0
ERR5025733	13282	0.0	0.0
ERR6770028	13282	0.0	0.0
ERR7139194	13282	0.0	0.0
ERR6348731	13282	0.0	0.0
ERR10665292	13282	0.0	0.0
ERR6542766	13283	0.0	0.0
ERR7107271	13283	0.0	0.0
ERR5025733	13283	0.0	0.0
ERR6770028	13283	0.0	0.0
ERR6586663	13283	0.0	0.0
ERR5025733	13284	0.0	0.0
ERR10665292	13284	0.0	0.0
ERR6770028	13284	0.0	0.0
ERR7107271	13284	0.0	0.0
ERR6348731	13284	0.0	0.0
ERR6770028	13285	0.0	0.0
ERR7107271	13285	0.0	0.0
ERR5025733	13285	0.0	0.0
ERR6542766	13285	0.0	0.0
ERR6444963	13285	0.0	0.0
ERR6770028	13286	0.0	0.0
ERR6348731	13286	0.0	0.0
ERR5025733	13286	0.0	0.0
ERR6586663	13286	0.0	0.0
ERR10665292	13286	0.0	0.0
ERR6348731	13287	0.0	0.0
ERR6421815	13287	0.0	0.0
ERR6770028	13287	0.0	0.0
ERR5025733	13287	0.0	0.0
ERR6542766	13287	0.0	0.0
ERR6770028	13288	0.0	0.0
ERR6586663	13288	0.0	0.0
ERR4640271	13288	0.0	0.0
ERR5025733	13288	0.0	0.0
ERR7107271	13288	0.0	0.0
ERR5025733	13289	0.0	0.0
ERR6586663	13289	0.0	0.0
ERR7139194	13289	0.0	0.0
ERR6348731	13289	0.0	0.0
ERR10665292	13289	0.0	0.0
ERR6348731	13290	0.0	0.0
ERR6586663	13290	0.0	0.0
ERR7107271	13290	0.0	0.0
ERR5025733	13290	0.0	0.0
ERR7352067	13290	0.0	0.0
ERR6586663	13291	0.0	0.0
SRR21977123	13291	0.0	0.0
ERR5025733	13291	0.0	0.0
ERR6542766	13291	0.0	0.0
ERR6770028	13291	0.0	0.0
ERR6421815	13292	0.0	0.0
ERR6348731	13292	0.0	0.0
ERR6444963	13292	0.0	0.0
ERR5025733	13292	0.0	0.0
ERR6770028	13292	0.0	0.0
ERR5025733	13293	0.0	0.0
ERR6348731	13293	0.0	0.0
ERR6421815	13293	0.0	0.0
ERR6770028	13293	0.0	0.0
ERR7139194	13293	0.0	0.0
ERR5025733	13294	0.0	0.0
ERR6770028	13294	0.0	0.0
SRR20774355	13294	0.0	0.0
ERR6348731	13294	0.0	0.0
ERR6542766	13294	0.0	0.0
ERR6542766	13295	0.0	0.0
ERR10665292	13295	0.0	0.0
ERR6421815	13295	0.0	0.0
ERR5025733	13295	0.0	0.0
ERR6770028	13295	0.0	0.0
ERR6542766	13296	0.0	0.0
ERR6348731	13296	0.0	0.0
ERR5025733	13296	0.0	0.0
ERR6586663	13296	0.0	0.0
ERR6770028	13296	0.0	0.0
ERR5025733	13297	0.0	0.0
ERR7139194	13297	0.0	0.0
ERR10665292	13297	0.0	0.0
ERR6348731	13297	0.0	0.0
ERR6586663	13297	0.0	0.0
ERR10665292	13298	0.0	0.0
ERR6586663	13298	0.0	0.0
SRR21977123	13298	0.0	0.0
ERR5025733	13298	0.0	0.0
ERR6770028	13298	0.0	0.0
ERR6586663	13299	0.0	0.0
ERR6770028	13299	0.0	0.0
ERR6421815	13299	0.0	0.0
ERR6444963	13299	0.0	0.0
ERR5025733	13299	0.0	0.0
SRR20344816	13300	0.0	0.0
ERR6348731	13300	0.0	0.0
ERR5025733	13300	0.0	0.0
SRR20344495	13300	0.0	0.0
ERR6444963	13300	0.0	0.0
ERR6770028	13301	0.0	0.0
ERR6348731	13301	0.0	0.0
ERR5025733	13301	0.0	0.0
ERR7107271	13301	0.0	0.0
ERR10665292	13301	0.0	0.0
ERR5025733	13302	0.0	0.0
ERR6348731	13302	0.0	0.0
ERR6421815	13302	0.0	0.0
ERR7107271	13302	0.0	0.0
SRR20344816	13302	0.0	0.0
ERR6348731	13303	0.0	0.0
ERR5025733	13303	0.0	0.0
ERR10665292	13303	0.0	0.0
ERR4640354	13303	0.0	0.0
ERR6770028	13303	0.0	0.0
ERR5025733	13304	0.0	0.0
ERR6770028	13304	0.0	0.0
ERR6348731	13304	0.0	0.0
ERR6421815	13304	0.0	0.0
ERR6586663	13304	0.0	0.0
ERR6542766	13305	0.0	0.0
ERR5025733	13305	0.0	0.0
ERR7352067	13305	0.0	0.0
ERR6586663	13305	0.0	0.0
ERR6348731	13305	0.0	0.0
ERR6770028	13306	0.0	0.0
SRR21977123	13306	0.0	0.0
ERR5025733	13306	0.0	0.0
ERR6586663	13306	0.0	0.0
ERR6348731	13306	0.0	0.0
ERR6348731	13307	0.0	0.0
ERR6421815	13307	0.0	0.0
ERR6444963	13307	0.0	0.0
ERR5025733	13307	0.0	0.0
ERR6542766	13307	0.0	0.0
ERR6586663	13308	0.0	0.0
ERR6542766	13308	0.0	0.0
ERR6348731	13308	0.0	0.0
ERR5025733	13308	0.0	0.0
ERR7107271	13308	0.0	0.0
SRR21977123	13309	0.0	0.0
ERR6770028	13309	0.0	0.0
ERR6348731	13309	0.0	0.0
ERR6586663	13309	0.0	0.0
ERR5025733	13309	0.0	0.0
ERR6586663	13310	0.0	0.0
ERR7352067	13310	0.0	0.0
ERR5025733	13310	0.0	0.0
ERR6348731	13310	0.0	0.0
ERR6421815	13310	0.0	0.0
ERR6586663	13311	0.0	0.0
SRR21977123	13311	0.0	0.0
ERR6542766	13311	0.0	0.0
ERR6444963	13311	0.0	0.0
ERR5025733	13311	0.0	0.0
ERR5025733	13312	0.0	0.0
ERR6421815	13312	0.0	0.0
ERR7107271	13312	0.0	0.0
ERR6586663	13312	0.0	0.0
ERR6770028	13312	0.0	0.0
ERR5025733	13313	0.0	0.0
ERR6421815	13313	0.0	0.0
SRR20344495	13313	0.0	0.0
ERR6586663	13313	0.0	0.0
ERR6770028	13313	0.0	0.0
ERR6586663	13314	0.0	0.0
ERR6348731	13314	0.0	0.0
ERR5025733	13314	0.0	0.0
ERR7940747	13314	0.0	0.0
ERR6542766	13314	0.0	0.0
ERR5025733	13315	0.0	0.0
ERR7352067	13315	0.0	0.0
ERR6444963	13315	0.0	0.0
ERR6348731	13315	0.0	0.0
ERR6586663	13315	0.0	0.0
ERR5025733	13316	0.0	0.0
ERR6770028	13316	0.0	0.0
ERR6586663	13316	0.0	0.0
ERR6348731	13316	0.0	0.0
ERR4640354	13316	0.000313	51.0
ERR6542766	13317	0.0	0.0
ERR6770028	13317	0.0	0.0
ERR6586663	13317	0.0	0.0
ERR10665292	13317	0.0	0.0
ERR5025733	13317	0.0	0.0
ERR6348731	13318	0.0	0.0
ERR6421815	13318	0.0	0.0
ERR6770028	13318	0.0	0.0
ERR6542766	13318	0.0	0.0
ERR5025733	13318	0.0	0.0
ERR5025733	13319	0.0	0.0
ERR6586663	13319	0.0	0.0
ERR6770028	13319	0.0	0.0
ERR6542766	13319	0.0	0.0
ERR6421815	13319	0.0	0.0
ERR5025733	13320	0.0	0.0
ERR6770028	13320	0.0	0.0
ERR6586663	13320	0.0	0.0
ERR6348731	13320	0.0	0.0
ERR6328065	13320	0.0	0.0
ERR6770028	13321	0.0	0.0
ERR5025733	13321	0.0	0.0
ERR10665292	13321	0.0	0.0
ERR6348731	13321	0.0	0.0
ERR6542766	13321	0.0	0.0
ERR7139194	13322	0.0	0.0
ERR6542766	13322	0.0	0.0
ERR7107271	13322	0.0	0.0
ERR6770028	13322	0.0	0.0
ERR5025733	13322	0.0	0.0
ERR6444963	13323	0.0	0.0
ERR7352067	13323	0.0	0.0
ERR6586663	13323	0.0	0.0
ERR5025733	13323	0.0	0.0
ERR6770028	13323	0.0	0.0
ERR6770028	13324	0.0	0.0
ERR6444963	13324	0.0	0.0
ERR5025733	13324	0.0	0.0
ERR6542766	13324	0.0	0.0
ERR6421815	13324	0.0	0.0
ERR6348731	13325	0.0	0.0
SRR21977123	13325	0.0	0.0
ERR7139194	13325	0.0	0.0
ERR6770028	13325	0.0	0.0
ERR5025733	13325	0.0	0.0
ERR6586663	13326	0.0	0.0
ERR6348731	13326	0.0	0.0
ERR6770028	13326	0.0	0.0
ERR4640271	13326	0.0	0.0
ERR5025733	13326	0.0	0.0
ERR7352067	13327	0.0	0.0
ERR5025733	13327	0.0	0.0
ERR7107271	13327	0.0	0.0
ERR6770028	13327	0.0	0.0
ERR6542766	13327	0.0	0.0
ERR5025733	13328	0.0	0.0
ERR10665292	13328	0.0	0.0
ERR6421815	13328	0.0	0.0
ERR6348731	13328	0.0	0.0
ERR6770028	13328	0.0	0.0
ERR6770028	13329	0.0	0.0
ERR6542766	13329	0.0	0.0
ERR5025733	13329	0.0	0.0
ERR6421815	13329	0.0	0.0
SRR20344495	13329	0.0	0.0
ERR6348731	13330	0.0	0.0
ERR5025733	13330	0.0	0.0
SRR20344495	13330	0.0	0.0
ERR6586663	13330	0.0	0.0
ERR6770028	13330	0.0	0.0
ERR6421815	13331	0.0	0.0
ERR6348731	13331	0.0	0.0
ERR6586663	13331	0.0	0.0
ERR6770028	13331	0.0	0.0
ERR5025733	13331	0.0	0.0
ERR6770028	13332	0.0	0.0
ERR6348731	13332	0.0	0.0
SRR21977123	13332	0.0	0.0
ERR4640271	13332	0.0	0.0
ERR5025733	13332	0.0	0.0
ERR6586663	13333	0.0	0.0
ERR6348731	13333	0.0	0.0
ERR5025733	13333	0.0	0.0
ERR6444963	13333	0.0	0.0
ERR6770028	13333	0.0	0.0
ERR5025733	13334	0.0	0.0
ERR6348731	13334	0.0	0.0
ERR6542766	13334	0.0	0.0
ERR6586663	13334	0.0	0.0
ERR7352067	13334	0.0	0.0
ERR10665292	13335	0.0	0.0
ERR6542766	13335	0.0	0.0
ERR6770028	13335	0.0	0.0
ERR6586663	13335	0.0	0.0
ERR5025733	13335	0.0	0.0
ERR6586663	13336	0.0	0.0
ERR6770028	13336	0.0	0.0
ERR6348731	13336	0.0	0.0
ERR5025733	13336	0.0	0.0
ERR6421815	13336	0.0	0.0
ERR6444963	13337	0.0	0.0
ERR6770028	13337	0.0	0.0
ERR5025733	13337	0.0	0.0
ERR6586663	13337	0.0	0.0
ERR6542766	13337	0.0	0.0
ERR6586663	13338	0.0	0.0
ERR5025733	13338	0.0	0.0
ERR7139194	13338	0.0	0.0
ERR6770028	13338	0.0	0.0
ERR6348731	13338	0.0	0.0
ERR4640354	13339	0.0	0.0
ERR6542766	13339	0.0	0.0
ERR7107271	13339	0.0	0.0
ERR5025733	13339	0.0	0.0
ERR6348731	13339	0.0	0.0
ERR6348731	13340	0.0	0.0
ERR6586663	13340	0.0	0.0
ERR5025733	13340	0.0	0.0
ERR7352067	13340	0.0	0.0
ERR6770028	13340	0.0	0.0
ERR7139194	13341	0.0	0.0
ERR5025733	13341	0.0	0.0
ERR6586663	13341	0.0	0.0
ERR6770028	13341	0.0	0.0
ERR6348731	13341	0.0	0.0
ERR5025733	13342	0.0	0.0
ERR6770028	13342	0.0	0.0
ERR10665292	13342	0.0	0.0
ERR6348731	13342	0.0	0.0
ERR6444963	13342	0.0	0.0
ERR6770028	13343	0.0	0.0
SRR21977123	13343	0.0	0.0
ERR5025733	13343	0.0	0.0
ERR6348731	13343	0.0	0.0
ERR7139194	13343	0.0	0.0
ERR5025733	13344	0.0	0.0
ERR6586663	13344	0.0	0.0
ERR7352067	13344	0.0	0.0
ERR7107271	13344	0.0	0.0
ERR6770028	13344	0.0	0.0
ERR6444963	13345	0.0	0.0
ERR6586663	13345	0.0	0.0
ERR6348731	13345	0.0	0.0
ERR5025733	13345	0.0	0.0
ERR6542766	13345	0.0	0.0
ERR5025733	13346	0.0	0.0
ERR6542766	13346	0.0	0.0
ERR6586663	13346	0.0	0.0
ERR6421815	13346	0.0	0.0
ERR6770028	13346	0.0	0.0
ERR6542766	13347	0.0	0.0
ERR6586663	13347	0.0	0.0
ERR10665292	13347	0.0	0.0
ERR6770028	13347	0.0	0.0
ERR5025733	13347	0.0	0.0
ERR6586663	13348	0.0	0.0
ERR6421815	13348	0.0	0.0
ERR6348731	13348	0.0	0.0
ERR5025733	13348	0.0	0.0
ERR6542766	13348	0.0	0.0
ERR7107271	13349	0.0	0.0
ERR6586663	13349	0.0	0.0
ERR5025733	13349	0.0	0.0
ERR6444963	13349	0.0	0.0
ERR6542766	13349	0.0	0.0
ERR6542766	13350	0.0	0.0
ERR6348731	13350	0.0	0.0
ERR6770028	13350	0.0	0.0
ERR6444963	13350	0.0	0.0
ERR5025733	13350	0.0	0.0
ERR6586663	13351	0.0	0.0
ERR5025733	13351	0.0	0.0
ERR7352067	13351	0.0	0.0
ERR6348731	13351	0.0	0.0
ERR7107271	13351	0.0	0.0
SRR19672444	13352	0.0	0.0
ERR5025733	13352	0.0	0.0
ERR6770028	13352	0.0	0.0
ERR4640354	13352	0.0	0.0
ERR6348731	13352	0.0	0.0
ERR7940747	13353	0.0	0.0
ERR6770028	13353	0.0	0.0
ERR6421815	13353	0.0	0.0
ERR5025733	13353	0.0	0.0
ERR6586663	13353	0.0	0.0
SRR20344495	13354	0.0	0.0
ERR5025733	13354	0.0	0.0
ERR7107271	13354	0.0	0.0
ERR6770028	13354	0.0	0.0
ERR6586663	13354	0.0	0.0
ERR6770028	13355	0.0	0.0
ERR10658645	13355	0.0	0.0
ERR6348731	13355	0.0	0.0
ERR5025733	13355	0.0	0.0
ERR10665292	13355	0.0	0.0
ERR6542766	13356	0.0	0.0
ERR6348731	13356	0.0	0.0
ERR5025733	13356	0.0	0.0
ERR6421815	13356	0.0	0.0
ERR6193863	13356	0.0	0.0
ERR5025733	13357	0.0	0.0
ERR6348731	13357	0.0	0.0
ERR6586663	13357	0.0	0.0
ERR6770028	13357	0.0	0.0
SRR20344495	13357	0.0	0.0
ERR10665292	13358	0.0	0.0
ERR5025733	13358	0.0	0.0
ERR6421815	13358	0.0	0.0
SRR21977123	13358	0.0	0.0
