ID	Position	position	nucleotide_martin	nucleotide_origin	label	label2	label_mar	label_ori
ERR6500666	21987							
ERR6450182	11196							
ERR6417907	27532							
ERR6772292	24410							
ERR7262064	21987							
ERR7471922	25							
ERR6773407	24410							
ERR6770511	24410							
ERR6674486	27953							
ERR7875746	25							
ERR7874470	3285							
ERR7877007	18244							
ERR7799290	15521							
ERR7262331	25							
ERR7809860	25							
ERR7878160	933							
ERR7807895	25933							
ERR7807895	28878							
ERR7763290	25							
ERR7755256	29742							
ERR7810239	12422							
ERR7810265	25							
ERR7740699	25							
ERR7759178	20614							
ERR7350911	1678							
ERR7350911	15521							
ERR6676801	12417							
ERR6648075	7240							
ERR6634778	21987							
ERR7758541	15521							
ERR7472020	21255							
ERR6419042	19220							
ERR7349632	15521							
ERR7138806	24410							
ERR6587069	28538							
ERR6450861	21987							
ERR6869359	22093							
ERR7025663	11196							
ERR7025663	21987							
ERR7270130	25							
ERR6695187	21987							
ERR7025566	11196							
ERR7025566	25276							
ERR7809506	26766							
ERR7140624	15521							
ERR7140624	21987							
ERR7357413	25							
ERR7854156	25							
ERR7854156	4091							
ERR6869450	3512							
ERR7808547	15521							
ERR7872793	15521							
ERR7761434	25							
ERR7761434	26528							
ERR7353305	15521							
ERR7808059	3877							
ERR7036960	11196							
ERR7036960	21987							
ERR7036960	24410							
ERR7850962	25							
ERR7352975	25							
ERR6685537	24410							
ERR6773788	23666							
ERR7289797	25							
ERR6620864	29010							
ERR6763603	25916							
ERR8185389	24066							
ERR7267935	15521							
ERR7139352	24410							
ERR7106642	25276							
ERR6498438	21987							
ERR7021837	11196							
ERR7021837	25276							
ERR6421125	23122							
ERR7351825	25							
ERR7351825	25057							
ERR7808681	25							
ERR7268916	21987							
ERR6450919	21987							
ERR6314321	24410							
ERR6450576	7632							
ERR6080916	24410							
ERR6419455	11196							
ERR6675344	15480							
ERR6675344	24410							
ERR6634041	24755							
ERR6619570	1871							
ERR6665916	24410							
ERR6332367	10764							
ERR6513145	11315							
ERR6489554	25672							
ERR6534822	24410							
ERR6774216	24410							
ERR6773323	21987							
ERR6451475	29187							
ERR6417687	21987							
ERR6765490	21987							
ERR6534789	21650							
ERR7229889	21987							
ERR6117918	10835							
ERR6497554	21987							
ERR6484147	21022							
ERR10695234	21987							
ERR6429999	21987							
ERR6322648	21987							
ERR6322648	24262							
ERR6467668	19220							
ERR6467668	25276							
ERR6450684	24410							
ERR6469222	19220							
ERR6469870	21987							
ERR6469870	24410							
ERR6516316	21987							
ERR6330601	9739							
ERR6331831	21987							
ERR6450272	24410							
ERR6484991	21974							
ERR6343555	21987							
ERR10673888	21987							
ERR10695253	21987							
ERR6513264	29814							
ERR6445983	25947							
ERR6456688	21987							
ERR6456688	24410							
ERR6487846	26467							
ERR6076208	24410							
ERR6768661	24410							
ERR7262001	15521							
ERR8182370	15521							
ERR8184688	25166							
ERR7811180	1825							
ERR7811180	12422							
ERR7785626	25							
ERR7761425	78							
ERR7761425	15521							
ERR7381446	21987							
ERR7360110	1678							
ERR7360110	15521							
ERR6633455	17734							
ERR6535257	24410							
ERR6770598	11196							
ERR6457886	21987							
ERR6457886	24410							
ERR8184107	12796							
ERR7289176	29742							
ERR7093361	11196							
ERR7261743	25							
ERR7357635	25							
ERR8184963	7057							
ERR6771042	25276							
ERR7844653	25							
ERR7844653	22205							
ERR6469476	4987							
ERR6469476	21987							
ERR6512083	11196							
ERR6512083	21987							
ERR6443626	21987							
ERR6305698	21987							
ERR6684645	24410							
ERR6454302	24410							
ERR6314947	26930							
ERR6307189	11196							
ERR6085772	24410							
ERR6085639	24410							
ERR6587145	21987							
ERR6463227	24410							
ERR7302531	14960							
ERR7289864	15521							
ERR7261943	25							
ERR7808919	15521							
ERR7806197	25							
ERR7806197	234							
ERR7785500	78							
ERR7785500	29752							
ERR7830704	15521							
ERR6679059	10764							
ERR6679059	24410							
ERR6534682	21987							
ERR6534682	24410							
ERR6497577	23122							
ERR6674998	23162							
ERR6451667	3877							
ERR6681615	21987							
ERR6466271	13246							
ERR6466271	13250							
ERR6515829	21987							
ERR6463060	21987							
ERR6332279	6123							
ERR7843810	17440							
ERR7843810	26766							
ERR7799360	25							
ERR7799360	18244							
ERR7811191	7970							
ERR7806067	25							
ERR7806067	234							
ERR7026382	24410							
ERR6907083	24410							
ERR7263441	15521							
ERR7026356	24410							
ERR6470218	29266							
ERR6306556	11196							
ERR6332300	10764							
ERR6467357	2609							
ERR6467357	6466							
ERR7697846	12451							
ERR7380991	1871							
ERR7139203	24410							
ERR7382896	29751							
ERR7478643	15521							
ERR7806968	15521							
ERR7845382	25							
ERR7811444	3877							
ERR7349408	23118							
ERR7349408	25145							
ERR7798350	15521							
ERR7844803	25							
ERR7844803	18244							
ERR7739049	27147							
ERR7478624	25							
ERR7478624	78							
ERR7740577	25							
ERR7831094	28745							
ERR7831539	8675							
ERR7852899	18244							
ERR7740605	15521							
ERR7844507	29334							
ERR7844507	29338							
ERR6768254	768							
ERR6768254	22939							
ERR6768254	26831							
ERR6469746	24410							
ERR6456378	24410							
ERR6463074	21987							
ERR7351022	15521							
ERR7109226	21987							
ERR7109226	25276							
ERR6693734	21987							
ERR7029657	21987							
ERR7107323	24410							
ERR6524509	21987							
ERR6675879	21987							
ERR7018990	24410							
ERR6681751	21987							
ERR7859279	25							
ERR6532956	24410							
ERR6698155	24410							
ERR6672048	24410							
ERR7291038	25							
ERR6694787	24410							
ERR6671660	24410							
ERR7269044	15521							
ERR6544201	21987							
ERR6468832	25202							
ERR6534327	21987							
ERR7290194	29742							
ERR7762218	15521							
ERR7845898	28916							
ERR6328397	19844							
ERR6586654	24410							
ERR7114921	21987							
ERR6915953	23958							
ERR6613372	21987							
ERR6192424	11196							
ERR6367369	24410							
ERR6302308	21987							
ERR6079611	29688							
ERR7094409	24410							
ERR6666337	11196							
ERR6666337	27317							
ERR6774745	23666							
ERR7105202	21987							
ERR8182499	24368							
ERR7809847	78							
ERR7289800	22664							
ERR7272667	15521							
ERR7263380	2725							
ERR7478512	22232							
ERR7472031	2826							
ERR7472031	24410							
ERR7273434	21747							
ERR7265301	29474							
ERR7851353	15521							
ERR7267002	25							
ERR7351654	15521							
ERR7351654	25816							
ERR7262961	29751							
ERR7267822	15521							
ERR6468753	4408							
ERR7288980	2137							
ERR7851228	980							
ERR7872875	15521							
ERR7832161	15521							
ERR7478499	25							
ERR7478499	15521							
ERR6701735	27528							
ERR7754057	15521							
ERR7097979	21987							
ERR7810285	25							
ERR7877453	234							
ERR7877453	29397							
ERR7808414	25							
ERR7263863	18244							
ERR6772253	21987							
ERR6648088	19220							
ERR6648088	25276							
ERR6771446	5660							
ERR7852142	15521							
ERR7852333	9468							
ERR7852333	15521							
ERR7852333	23118							
ERR7806238	234							
ERR7357459	28198							
ERR7798299	15521							
ERR7798299	23853							
ERR7029448	21987							
ERR7029448	24410							
ERR7290521	29742							
ERR6676895	21518							
ERR6676895	28703							
ERR6694896	25325							
ERR6773052	22205							
ERR6772623	1303							
ERR6685409	21987							
ERR6906981	4987							
ERR7810237	78							
ERR7810237	15521							
ERR6695566	9131							
ERR6549461	20205							
ERR6772513	16489							
ERR6696275	416							
ERR6677763	21987							
ERR6696101	3877							
ERR6670302	24410							
ERR7375901	21987							
ERR7358614	7057							
ERR7811033	15521							
ERR7740928	15521							
ERR7478677	29742							
ERR7034534	20109							
ERR6770962	29315							
ERR6693121	21987							
ERR6771761	6978							
ERR6693146	12218							
ERR6693146	25276							
ERR6462288	21987							
ERR7114942	23557							
ERR6587634	24410							
ERR6349142	24613							
ERR6468422	7035							
ERR6634767	6413							
ERR7755303	25							
ERR7236301	26383							
ERR7261845	25							
ERR7798281	23853							
ERR7854340	15521							
ERR7811357	12422							
ERR7093386	11196							
ERR7478596	78							
ERR7808162	25							
ERR7899075	1678							
ERR7262009	25							
ERR7830973	23118							
ERR7873898	78							
ERR7873898	15521							
ERR7714192	29468							
ERR7235826	25337							
ERR7349752	15521							
ERR6676256	24410							
ERR6674427	2137							
ERR7114710	24410							
ERR6770076	27784							
ERR6495854	7906							
ERR6464426	24410							
ERR6468590	21987							
ERR6529379	21987							
ERR6529379	24410							
ERR6453587	24410							
ERR6454204	22035							
ERR6592194	24410							
ERR6541285	21987							
ERR6767860	24817							
ERR7352173	15521							
ERR7272875	25							
ERR7272875	21987							
ERR7139189	24410							
ERR6774039	24410							
ERR6678391	21987							
ERR6613145	21987							
ERR6540558	21987							
ERR6770459	24410							
ERR6533506	21987							
ERR6533421	21987							
ERR6692160	24410							
ERR7092968	15583							
ERR6541941	26314							
ERR6429198	7778							
ERR6429198	18598							
ERR6314226	21987							
ERR6772366	11196							
ERR6457673	5344							
ERR6368892	24410							
ERR6372207	2655							
ERR7267308	25							
ERR7100268	6897							
ERR7898748	18244							
ERR7349369	25							
ERR6695762	14911							
ERR7110647	24977							
ERR7115506	24410							
ERR6539996	5260							
ERR6539996	11812							
ERR6467502	11196							
ERR6468917	7070							
ERR6666513	5276							
ERR6500253	21987							
ERR6468686	21987							
ERR6681728	4991							
ERR6455126	24410							
ERR6455049	11196							
ERR6368694	11196							
ERR7026352	9398							
ERR7238737	22005							
ERR7237528	7394							
ERR7859795	25							
ERR7859795	15521							
ERR7261763	25							
ERR7296173	29742							
ERR7025775	11196							
ERR7472112	2719							
ERR7262413	15521							
ERR7100637	25							
ERR7025533	11196							
ERR7873295	27469							
ERR7272584	22571							
ERR7110558	27087							
ERR7107589	17818							
ERR6693094	25276							
ERR7477857	15521							
ERR7477857	18244							
ERR7799452	7057							
ERR7477719	25							
ERR7758403	25							
ERR7758403	78							
ERR7831653	234							
ERR7740545	15911							
ERR7740545	25503							
ERR6673443	24410							
ERR7112207	24410							
ERR6771233	21987							
ERR6869041	28655							
ERR6771366	70							
ERR6915525	29795							
ERR7351680	25							
ERR7351680	15521							
ERR7351680	21987							
ERR6512679	23122							
ERR7035351	21987							
ERR6695818	24497							
ERR7292237	7057							
ERR7268737	25							
ERR7288703	26766							
ERR7102048	21987							
ERR7102048	25276							
ERR7271413	15521							
ERR7806863	26766							
ERR7808999	19551							
ERR7808360	15521							
ERR7852007	78							
ERR7799059	24990							
ERR7853884	23118							
ERR7876573	26766							
ERR7287737	78							
ERR7258154	15521							
ERR7811144	7646							
ERR7485550	22646							
ERR7755536	25							
ERR7490075	11619							
ERR6693170	4991							
ERR7477543	15521							
ERR7352050	15521							
ERR7766229	12035							
ERR7766229	12080							
ERR7288739	25							
ERR7099815	21987							
ERR7266969	15521							
ERR7478613	78							
ERR7266417	25							
ERR7698199	24410							
ERR7359596	26766							
ERR7832042	29393							
ERR7357934	12422							
ERR7810462	24773							
ERR7859919	15521							
ERR7859919	18244							
ERR7830417	2777							
ERR7751590	15521							
ERR7478865	26766							
ERR7271830	25							
ERR7845292	15521							
ERR7762206	1678							
ERR7478691	25							
ERR7478691	15521							
ERR7853489	15521							
ERR7853489	18244							
ERR7107361	21987							
ERR7899357	24773							
ERR7859357	25							
ERR7237697	25337							
ERR7741226	15521							
ERR7102970	21987							
ERR7102970	24410							
ERR7262112	25							
ERR7807185	15521							
ERR7874212	25							
ERR7139063	11196							
ERR7139063	21987							
ERR7139063	24410							
ERR6548778	19220							
ERR7851325	1303							
ERR7859102	15521							
ERR7029258	21987							
ERR7807658	15521							
ERR7850964	25							
ERR7850964	18244							
ERR7854303	15521							
ERR7740644	25137							
ERR7115424	21987							
ERR7382476	26995							
ERR7110568	24410							
ERR7107374	24410							
ERR7357347	15521							
ERR6442234	29052							
ERR6426192	1352							
ERR6462980	24410							
ERR6370060	24410							
ERR6671050	21987							
ERR6418948	19220							
ERR6469073	4408							
ERR6678114	1355							
ERR6588236	24410							
ERR6484704	5053							
ERR6534996	21987							
ERR6306467	11196							
ERR6495611	21987							
ERR6497822	21987							
ERR6464415	29734							
ERR7349764	23910							
ERR7116716	21987							
ERR7025332	25276							
ERR7025747	11196							
ERR7025747	16465							
ERR7025747	25276							
ERR6534668	24410							
ERR6499948	25504							
ERR6444027	25509							
ERR6490139	6407							
ERR6444201	15521							
ERR6488670	5991							
ERR6613124	21987							
ERR6613124	24410							
ERR7349392	15521							
ERR6694856	23122							
ERR6666368	11303							
ERR7265264	26766							
ERR7267646	25							
ERR7267646	15521							
ERR6770154	12417							
ERR7027761	24410							
ERR7752017	25							
ERR7808787	25							
ERR7112045	24410							
ERR7108682	21987							
ERR6191253	21987							
ERR6080613	24410							
ERR6450207	24410							
ERR7270120	26766							
ERR6665987	15517							
ERR6452696	24410							
ERR6489321	21987							
ERR6694080	21782							
ERR7698812	21987							
ERR6529088	24410							
ERR6648160	24410							
ERR7105220	29333							
ERR6549208	21987							
ERR6549208	24410							
ERR6694659	24410							
ERR7830545	23118							
ERR7811026	25							
ERR7811026	15521							
ERR7766230	25							
ERR7367872	13084							
ERR7367872	15521							
ERR7367872	21987							
ERR7367872	24410							
ERR7115515	15521							
ERR7267306	25							
ERR7109168	21987							
ERR6684487	21987							
ERR7104768	5535							
ERR7094201	72							
ERR7094201	24410							
ERR6673092	23122							
ERR6673816	24410							
ERR7270035	25							
ERR6113245	11248							
ERR6194293	11196							
ERR6452321	20474							
ERR6330577	11196							
ERR6315883	24410							
ERR6735183	24410							
ERR7289349	25							
ERR6490620	21987							
ERR6516862	24410							
ERR6648329	24410							
ERR6078762	26951							
ERR6515455	24410							
ERR6680940	21987							
ERR6543792	24410							
ERR6085925	24410							
ERR6535044	21987							
ERR6676938	25276							
ERR6078264	24410							
ERR7269447	25							
ERR6424033	27151							
ERR6348671	23780							
ERR6085321	24410							
ERR6085843	24410							
ERR6085843	25337							
ERR6590802	27312							
ERR6450492	9114							
ERR6450492	14179							
ERR6450492	16288							
ERR6694609	21987							
ERR7287658	26766							
ERR7287944	25933							
ERR7372459	21987							
ERR7235864	23012							
ERR7272573	15521							
ERR7852319	25							
ERR7850821	20793							
ERR7830419	28302							
ERR8185061	15521							
ERR7288367	25							
ERR7288367	29723							
ERR7110851	21987							
ERR7357293	25							
ERR7357293	15521							
ERR6693441	10764							
ERR7810908	15521							
ERR7106785	25276							
ERR7261983	25							
ERR7025743	11196							
ERR8183448	20740							
ERR7287581	25							
ERR7696736	15521							
ERR7296128	7057							
ERR7296128	15521							
ERR7165501	15521							
ERR7288683	25							
ERR7852085	21294							
ERR7807550	78							
ERR7261670	15521							
ERR7809809	26766							
ERR7808510	18244							
ERR7752073	15521							
ERR7851764	23118							
ERR7349506	15521							
ERR7731624	15521							
ERR7713628	24205							
ERR8183791	8829							
ERR7265351	25							
ERR8183553	29035							
ERR7108850	29867							
ERR7102328	21304							
ERR6770634	21987							
ERR6693350	28916							
ERR7477496	22455							
ERR7477496	23424							
ERR7810228	12002							
ERR7810228	23118							
ERR6694966	21987							
ERR6423631	235							
ERR6541907	24410							
ERR6452351	797							
ERR6452351	2264							
ERR6516895	24410							
ERR7714651	8747							
ERR7798804	25							
ERR7806743	15349							
ERR7873905	25							
ERR7740482	26516							
ERR7289116	15521							
ERR7265227	25							
ERR7117818	8747							
ERR7289598	8575							
ERR7478611	6409							
ERR7478611	15521							
ERR7478611	28851							
ERR7296145	25							
ERR6685576	1303							
ERR7874327	22916							
ERR7115714	5261							
ERR7105201	8575							
ERR7021638	11196							
ERR7372315	15521							
ERR7288917	18244							
ERR7288917	21987							
ERR7022125	24410							
ERR6450997	21987							
ERR6514996	25325							
ERR7472094	25							
ERR7739596	15521							
ERR7471933	15521							
ERR7267914	78							
ERR7705612	15521							
ERR7485477	29380							
ERR7477627	15521							
ERR7762263	78							
ERR7831100	25							
ERR7477900	25							
ERR7471907	15521							
ERR7138749	24410							
ERR7489967	18244							
ERR7898330	25							
ERR6764846	13514							
ERR6768249	20740							
ERR6763063	9790							
ERR7026620	24410							
ERR7290092	25							
ERR7754063	25							
ERR6485492	21987							
ERR6773370	9600							
ERR6417519	24410							
ERR6452537	11196							
ERR6468509	21987							
ERR6529056	24410							
ERR6489210	19594							
ERR6316959	21987							
ERR6765925	29300							
ERR6674038	24410							
ERR6466310	24410							
ERR6768380	24138							
ERR6446484	563							
ERR6321450	21987							
ERR6494229	21987							
ERR6417526	24410							
ERR6417975	3877							
ERR6528914	24410							
ERR6417951	29304							
ERR6868684	24410							
ERR6467311	19844							
ERR7382966	21987							
ERR6767510	21987							
ERR6685459	21987							
ERR6677830	3499							
ERR6482947	21987							
ERR6681097	27711							
ERR7351752	25							
ERR7351752	15521							
ERR7351752	29545							
ERR7739520	27711							
ERR7731744	78							
ERR7731744	22802							
ERR7731798	25							
ERR7731798	15521							
ERR7845311	12422							
ERR7845311	29742							
ERR7478784	26766							
ERR6767451	23128							
ERR7165922	25							
ERR7273820	26766							
ERR7273623	777							
ERR6771668	21987							
ERR6694486	21987							
ERR6419115	29266							
ERR7357372	25							
ERR6497748	14923							
ERR6613265	57							
ERR6515316	10304							
ERR7107614	24410							
ERR7262704	25							
ERR7262704	15521							
ERR7262704	21987							
ERR7029482	24410							
ERR7263173	15521							
ERR7271627	25							
ERR6675071	22104							
ERR7874412	27975							
ERR6529404	21987							
ERR6529404	24410							
ERR6466303	21987							
ERR6452692	25522							
ERR7357662	21987							
ERR6500717	21987							
ERR6696469	24410							
ERR6696453	23122							
ERR6532889	3144							
ERR6532889	29742							
ERR6678513	21987							
ERR7237230	5260							
ERR7035065	21987							
ERR6675907	24410							
ERR6534926	25388							
ERR6701863	21987							
ERR6451654	24577							
ERR6479777	27076							
ERR6591089	1582							
ERR6695468	24410							
ERR6586575	27008							
ERR7100676	25276							
ERR7100676	28292							
ERR6770001	21987							
ERR6771600	21493							
ERR6774403	24410							
ERR6452944	319							
ERR8182377	21987							
ERR7472068	25							
ERR6470163	3877							
ERR6418097	24410							
ERR6512833	23405							
ERR6426405	4229							
ERR7357411	25							
ERR7731794	25							
ERR6468516	7035							
ERR6468516	28104							
ERR6454157	64							
ERR6331206	11196							
ERR6679703	21987							
ERR7740930	78							
ERR7740930	15521							
ERR7358002	13102							
ERR7107232	12417							
ERR6549505	4408							
ERR6549505	25856							
ERR6535108	21987							
ERR6773774	790							
ERR6592191	20427							
ERR7268958	15521							
ERR7808485	25							
ERR7808485	21987							
ERR6368742	11196							
ERR7696775	21987							
ERR6372261	6013							
ERR6468180	3877							
ERR6869413	21987							
ERR6452252	20713							
ERR7029206	21987							
ERR7029585	746							
ERR7844288	12617							
ERR7026617	10393							
ERR7140729	21987							
ERR8185599	21987							
ERR8185599	24410							
ERR7698558	8631							
ERR7290137	25							
ERR6675441	24410							
ERR7025687	11196							
ERR7025687	25276							
ERR7027759	24410							
ERR6678922	24410							
ERR7831365	78							
ERR7831365	15521							
ERR6674848	24410							
ERR7268730	15521							
ERR7093354	11196							
ERR7093354	22520							
ERR7798534	15521							
ERR7798534	23309							
ERR6453903	21987							
ERR6467299	19220							
ERR6467299	25185							
ERR7712614	8829							
ERR7712614	15235							
ERR7712614	15521							
ERR6369069	21987							
ERR6418533	3144							
ERR6768455	21987							
ERR6768455	25395							
ERR6482843	29315							
ERR6534646	24410							
ERR7803776	21987							
ERR6373178	11196							
ERR6354581	21987							
ERR6452248	24410							
ERR6529884	18465							
ERR6421961	20991							
ERR6192799	11196							
ERR6464302	4066							
ERR7378408	8667							
ERR7273389	15521							
ERR6586964	21987							
ERR7698556	15521							
ERR7033529	24410							
ERR6869645	21987							
ERR6675993	24410							
ERR6512153	21987							
ERR7713676	21987							
ERR7798260	15521							
ERR7853592	78							
ERR7853592	23118							
ERR7165571	25							
ERR7263979	15521							
ERR7830522	15521							
ERR7357993	26766							
ERR6916382	21987							
ERR7807359	15521							
ERR7740996	234							
ERR7740996	578							
ERR7740996	15521							
ERR6695737	24410							
ERR6763736	21987							
ERR6768634	12114							
ERR6768634	21987							
ERR6682632	21494							
ERR6774236	24410							
ERR6769818	27039							
ERR7712544	21987							
ERR7853816	15521							
ERR7853816	23118							
ERR7809343	15521							
ERR7809343	25509							
ERR7712118	27130							
ERR7289092	3877							
ERR7353009	25							
ERR7353009	15521							
ERR7359867	25							
ERR7029523	24410							
ERR7271518	15521							
ERR7289020	25							
ERR7107654	24410							
ERR6768918	28514							
ERR7807000	25							
ERR7807000	7211							
ERR7807000	15521							
ERR6697970	24410							
ERR6693074	21987							
ERR7100130	25437							
ERR7092958	21987							
ERR7804536	25							
ERR7804536	13424							
ERR7751769	15521							
ERR7490072	15521							
ERR6693718	28916							
ERR6543575	24410							
ERR6869121	24410							
ERR6456082	28292							
ERR6682571	24410							
ERR7028903	21987							
ERR7477917	25							
ERR7477917	15521							
ERR6493001	21987							
ERR6428651	15521							
ERR6766075	2989							
ERR6542977	4609							
ERR6542977	25916							
ERR6488060	14670							
ERR6446485	21987							
ERR6491702	21304							
ERR6515036	570							
ERR6440734	24410							
ERR6927903	19220							
ERR6695147	1903							
ERR7026735	21987							
ERR7859414	25							
ERR7878071	9642							
ERR7878071	15521							
ERR7025400	11196							
ERR7025400	25276							
ERR6771135	28423							
ERR6685514	24410							
ERR6629208	11833							
ERR6499043	21987							
ERR6499043	27021							
ERR6678429	21987							
ERR6529438	394							
ERR6529438	13246							
ERR6529438	13250							
ERR6467397	19844							
ERR6770398	21987							
ERR6770398	24410							
ERR6540701	17583							
ERR6587050	2155							
ERR7139821	3754							
ERR6532282	800							
ERR6466199	11196							
ERR6667143	24410							
ERR6648048	21987							
ERR6468158	25947							
ERR6542953	24410							
ERR6634309	21987							
ERR6420350	8833							
ERR7033748	24410							
ERR7268846	15521							
ERR6695850	21987							
ERR6497735	21987							
ERR6592484	24410							
ERR6495616	28492							
ERR7382785	21987							
ERR6634324	5496							
ERR6466561	24410							
ERR6588090	24410							
ERR6693949	25276							
ERR7731838	15521							
ERR7852349	18244							
ERR7289562	3877							
ERR7799379	18244							
ERR6772455	27817							
ERR7099923	29755							
ERR7271744	25							
ERR7744632	78							
ERR7744632	15521							
ERR7093916	11196							
ERR7093916	21987							
ERR7860036	18244							
ERR7272653	25							
ERR7272653	21987							
ERR7093325	11196							
ERR7110862	24410							
ERR6694487	24410							
ERR7271482	25							
ERR6483709	21987							
ERR7272463	15521							
ERR6695378	24410							
ERR6695361	21987							
ERR7379967	27593							
ERR7116020	23003							
ERR7030155	25276							
ERR7030155	25325							
ERR6773165	24410							
ERR7288859	25							
ERR7289625	25							
ERR7290787	15521							
ERR7873731	25							
ERR7026570	24410							
ERR7114859	24410							
ERR7811161	25							
ERR7268738	15521							
ERR6696018	935							
ERR6696018	20973							
ERR6735147	24410							
ERR6769953	24410							
ERR6695577	71							
ERR6695577	21987							
ERR6915493	26209							
ERR6685142	23713							
ERR6684401	21987							
ERR7269237	29734							
ERR7269237	29742							
ERR7266509	25							
ERR7266509	23118							
ERR7270190	11561							
ERR7019231	24410							
ERR8184249	15521							
ERR8184249	26234							
ERR7805491	504							
ERR7272706	26766							
ERR7829871	15521							
ERR7829871	29734							
ERR7829871	29742							
ERR7806270	234							
ERR7741085	15521							
ERR7741281	25							
ERR7731629	15521							
ERR7289569	27532							
ERR7263319	15521							
ERR7114604	21987							
ERR7114604	24410							
ERR7352172	15521							
ERR7349510	9600							
ERR7231740	15521							
ERR7114935	18324							
ERR7022317	25							
ERR7290936	4523							
ERR7265388	1505							
SRR19914729	14988							
SRR19914692	28916							
ERR7289142	3877							
ERR7874060	25							
ERR7874060	15521							
ERR7235757	25337							
ERR7268629	18244							
ERR7485371	26766							
ERR7268797	25							
ERR7100705	72							
ERR6767310	21987							
ERR6906760	24410							
ERR6534580	16611							
ERR6669882	27503							
ERR6534969	24410							
ERR6696148	3877							
ERR6316571	11196							
ERR6549959	2870							
ERR6764441	21987							
ERR7262353	15521							
ERR7262353	28254							
ERR6771924	21987							
ERR7114810	28745							
ERR7273870	23118							
ERR7477974	25							
ERR7099943	24410							
ERR6671729	11196							
ERR7093020	25276							
ERR7381173	13791							
ERR7289891	29354							
ERR7844944	15521							
ERR7844944	18244							
ERR7263867	12417							
ERR7349609	7473							
ERR7268042	23118							
ERR7853559	23118							
ERR7268681	25							
ERR7265357	289							
ERR7265357	19925							
ERR7751733	15521							
ERR7026911	12417							
ERR7026911	24410							
ERR7115462	22380							
ERR7712921	3253							
ERR7094104	4603							
ERR7024205	14384							
ERR7478869	25							
ERR7478869	29742							
ERR7268992	18244							
ERR7092586	25							
ERR7092586	21987							
ERR7897184	18244							
ERR7098025	21987							
ERR6514246	21987							
ERR6773775	21987							
ERR6637958	8815							
ERR6514681	25325							
ERR6630642	25800							
ERR6482548	21987							
ERR7714981	21987							
ERR6766242	16731							
ERR7805771	18244							
ERR7844595	25							
ERR7844595	18244							
ERR7349503	1678							
ERR7704825	15521							
ERR7271833	22520							
ERR7272466	25							
ERR7272466	28930							
ERR7351998	15521							
ERR7139058	21987							
ERR7139058	24410							
ERR7289786	26766							
ERR7236258	7916							
ERR7236258	18290							
ERR7268012	25							
ERR7268012	78							
ERR7265939	1678							
ERR7268467	25							
ERR7268467	15521							
ERR7272862	15521							
ERR7272862	29535							
ERR7798284	25							
ERR7787159	21255							
ERR7490279	28096							
ERR6675817	21987							
ERR6671036	21304							
ERR6693479	21987							
ERR6694333	7241							
ERR6694333	28916							
ERR6685458	8595							
ERR6648295	22628							
ERR7699221	18696							
ERR6694690	24410							
ERR6762879	21987							
ERR6695740	11562							
ERR6695740	24410							
ERR7257809	15521							
ERR6515992	29201							
ERR6772191	11196							
ERR7028930	11562							
ERR7271604	15521							
ERR7271604	29756							
ERR6677673	24410							
ERR6681337	21987							
ERR7033138	11196							
ERR7026592	3372							
ERR6773704	21987							
ERR6586603	29867							
ERR7102072	11196							
ERR7109225	25379							
ERR6586837	24410							
ERR6524062	21987							
ERR6524062	23122							
ERR6694459	21624							
ERR7114794	21987							
ERR6549223	19220							
ERR7381030	15521							
ERR7381030	23309							
ERR7381569	29736							
ERR7804437	15521							
ERR7804437	18244							
ERR7804437	21570							
ERR7832121	15521							
ERR7272634	5833							
ERR7830887	18244							
ERR7269027	3372							
ERR7271782	29319							
ERR7290890	15521							
ERR8185550	8829							
ERR7807159	25							
ERR7809457	15521							
ERR7808178	15521							
ERR7878395	25							
ERR7878395	18244							
ERR7349607	25							
ERR7349607	15521							
ERR7349664	29742							
ERR7766192	8428							
ERR7831068	25							
ERR7263601	12114							
ERR7759398	78							
ERR7759398	15521							
ERR6494154	21987							
ERR6468480	28916							
ERR6488636	21987							
ERR6442768	29412							
ERR6692702	24410							
ERR6534131	21987							
ERR6772323	21987							
ERR6684833	4991							
ERR6773647	21987							
ERR6694788	7005							
ERR6680554	21630							
ERR6676285	21987							
ERR7262219	18843							
ERR7797806	1303							
ERR7797806	15521							
ERR7290768	25							
ERR7290768	3877							
ERR7268872	25							
ERR6516803	19220							
ERR6479949	24410							
ERR7268842	3877							
ERR7268842	15521							
ERR6451988	21987							
ERR6452662	1582							
ERR6321455	24410							
ERR6768625	21987							
ERR6774202	24410							
ERR6678040	21987							
ERR6319386	11196							
ERR6319386	24633							
ERR7258383	15521							
ERR7258383	21987							
ERR7258383	26766							
ERR6685463	24410							
ERR8182647	8829							
ERR8182647	15521							
ERR7355405	25							
ERR7355405	21987							
ERR7027750	5549							
ERR6695265	4991							
ERR6770758	24410							
ERR6772090	25276							
ERR6774790	5549							
ERR7109542	25276							
ERR6771948	11196							
ERR7034173	11196							
ERR6367908	27502							
ERR6648096	28423							
ERR6416887	21987							
ERR6492612	18974							
ERR6768507	23311							
ERR6490270	24410							
ERR6735301	21987							
ERR6735301	24410							
ERR7739598	78							
ERR7845628	25							
ERR7269276	29742							
ERR6081593	21821							
ERR6613308	21987							
ERR6681568	21987							
ERR6681568	24410							
ERR7140768	24410							
ERR7357366	25							
ERR7357366	18244							
ERR7806178	25							
ERR7806178	234							
ERR7806178	18244							
ERR7263179	15521							
